Thu May 15 19:54:47 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/run.prof

         1410713 function calls (1379404 primitive calls) in 1.386 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _function_base_impl.py:2271(vectorize)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:66(_DTypeDictBase)
        4    0.000    0.000    0.000    0.000 __init__.py:42(warn_copy_on_write)
        1    0.000    0.000    0.000    0.000 core.py:212(<listcomp>)
        1    0.000    0.000    0.000    0.000 concat.py:350(JoinUnit)
        1    0.000    0.000    0.000    0.000 info.py:515(SeriesInfo)
        1    0.000    0.000    0.000    0.000 exceptions.py:265(FileError)
        1    0.000    0.000    0.000    0.000 markdown.py:455(MarkdownContext)
        1    0.000    0.000    0.000    0.000 zero.py:8(make)
        1    0.000    0.000    0.000    0.000 __init__.py:594(_discover_resolvers)
        1    0.000    0.000    0.000    0.000 _interface.py:590(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 slsqp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:9466(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 rbf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2496(wishart_frozen)
        3    0.000    0.000    0.000    0.000 _new_distributions.py:343(_moment_central_formula)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:56(_dl_phdr_info)
        1    0.000    0.000    0.000    0.000 _classes.py:614(SVC)
        7    0.000    0.000    0.000    0.000 _search.py:359(_search_estimator_has)
        1    0.000    0.000    0.000    0.000 _ridge.py:1260(_RidgeClassifierMixin)
        6    0.000    0.000    0.000    0.000 __init__.py:792(__init__)
        7    0.000    0.000    0.000    0.000 _matrix.py:65(get_shape)
       11    0.000    0.000    0.000    0.000 base.py:363(ndim)
       11    0.000    0.000    0.000    0.000 accessors.py:155(<lambda>)
        6    0.000    0.000    0.000    0.000 _coo.py:172(<genexpr>)
        2    0.000    0.000    0.000    0.000 enum.py:1232(__hash__)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.kqueue' objects}
        2    0.000    0.000    0.000    0.000 pathlib.py:434(__len__)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 encoder.py:105(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:321(CDLL)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:72(_DTypeDict)
        1    0.000    0.000    0.000    0.000 accessors.py:62(ListAccessor)
        1    0.000    0.000    0.000    0.000 extension.py:135(ExtensionIndex)
        5    0.000    0.000    0.000    0.000 base_parser.py:986(_validate_usecols_arg)
        1    0.000    0.000    0.000    0.000 tempfile.py:433(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 pytables.py:66(Term)
        1    0.000    0.000    0.000    0.000 console.py:292(NewLine)
        1    0.000    0.000    0.000    0.000 _functools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _adapters.py:48(SpecPath)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:58(ResourceTracker)
        1    0.000    0.000    0.000    0.000 memory.py:309(NotMemorizedFunc)
        1    0.000    0.000    0.000    0.000 _special_sparse_arrays.py:688(MikotaM)
        1    0.000    0.000    0.000    0.000 _special_sparse_arrays.py:756(MikotaK)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        4    0.000    0.000    0.000    0.000 deprecation.py:38(__init__)
        1    0.000    0.000    0.000    0.000 _stats_py.py:5836(TtestResult)
        1    0.000    0.000    0.000    0.000 _zeros_py.py:35(RootResults)
        1    0.000    0.000    0.000    0.000 nonlin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:10036(triang_gen)
        1    0.000    0.000    0.000    0.000 interpnd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1171(randint_gen)
        1    0.000    0.000    0.000    0.000 link.py:193(HalfLogitLink)
        3    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 _better_exceptions.py:61(__init__)
        1    0.000    0.000    0.000    0.000 config.py:220(DictWrapper)
        1    0.000    0.000    0.000    0.000 format.py:189(SeriesFormatter)
        1    0.000    0.000    0.000    0.000 arrow_parser_wrapper.py:32(ArrowParserWrapper)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:180(XlsxWriter)
        1    0.000    0.000    0.000    0.000 pytables.py:4769(GenericTable)
        1    0.000    0.000    0.000    0.000 types.py:594(BoolParamType)
        1    0.000    0.000    0.000    0.000 _metadata_requests.py:509(MetadataRequest)
        1    0.000    0.000    0.000    0.000 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distance.py:1747(CDistMetricWrapper)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4821(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 mstats_basic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1328(_replace_dtype_fields_recursive)
        9    0.000    0.000    0.000    0.000 managers.py:1828(ndim)
        8    0.000    0.000    0.000    0.000 _pep440.py:70(__neg__)
        5    0.000    0.000    0.000    0.000 datetime.py:545(_check_tzinfo_arg)
        5    0.000    0.000    0.000    0.000 multiarray.py:383(where)
        4    0.000    0.000    0.000    0.000 core.py:3493(dtype)
        4    0.000    0.000    0.000    0.000 format.py:558(_initialize_colspace)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:962(create_module)
        1    0.000    0.000    0.000    0.000 process.py:198(daemon)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 selector_events.py:1138(_SelectorDatagramTransport)
        1    0.000    0.000    0.000    0.000 _ctime_functions.py:4(load_ctime_functions)
        3    0.000    0.000    0.000    0.000 _osx_support.py:129(<genexpr>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:363(errstate)
        1    0.000    0.000    0.000    0.000 __init__.py:140(_BaseVersion)
        1    0.000    0.000    0.000    0.000 config.py:225(__init__)
        5    0.000    0.000    0.000    0.000 base.py:1176(_maybe_disallow_fill)
        1    0.000    0.000    0.000    0.000 describe.py:101(NDFrameDescriberAbstract)
        4    0.000    0.000    0.000    0.000 format.py:885(__init__)
        1    0.000    0.000    0.000    0.000 resample.py:1730(DatetimeIndexResampler)
        1    0.000    0.000    0.000    0.000 resample.py:1878(PeriodIndexResampler)
        1    0.000    0.000    0.000    0.000 tempfile.py:133(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 __init__.py:337(SubclassedSeries)
        1    0.000    0.000    0.000    0.000 types.py:201(StringParamType)
        1    0.000    0.000    0.000    0.000 models.py:536(TyperPath)
        1    0.000    0.000    0.000    0.000 colorsys.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configparser.py:1213(ConfigParser)
        1    0.000    0.000    0.000    0.000 _log_render.py:15(__init__)
        1    0.000    0.000    0.000    0.000 syntax.py:214(_SyntaxHighlightRange)
        1    0.000    0.000    0.000    0.000 header.py:536(_Accumulator)
        1    0.000    0.000    0.000    0.000 style.py:170(Style)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:504(_empty_cell_value)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:365(AutoBatchingMixin)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:604(LokyBackend)
        4    0.000    0.000    0.000    0.000 _base.py:70(ndim)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 _util.py:1087(_RichResult)
        1    0.000    0.000    0.000    0.000 _info.py:29(__array_namespace_info__)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:171(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _nonlin.py:453(InverseJacobian)
        1    0.000    0.000    0.000    0.000 _vertex.py:75(VertexScalarField)
        1    0.000    0.000    0.000    0.000 bdf.py:72(BDF)
        1    0.000    0.000    0.000    0.000 _cubature.py:534(_VariableTransform)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:102(ksone_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:564(anglit_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6339(levy_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:9585(skewcauchy_gen)
        1    0.000    0.000    0.000    0.000 _fitpack2.py:928(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:12152(studentized_range_gen)
        2    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:1323(<listcomp>)
        2    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:2973(_zero)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1766(yulesimon_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:121(_PSD)
        1    0.000    0.000    0.000    0.000 _mannwhitneyu.py:21(_MWU)
        1    0.000    0.000    0.000    0.000 _multivariate.py:6492(__init__)
        1    0.000    0.000    0.000    0.000 _tags.py:79(TargetTags)
        1    0.000    0.000    0.000    0.000 _split.py:1836(BaseShuffleSplit)
        3    0.000    0.000    0.000    0.000 _classification.py:2724(<genexpr>)
        6    0.000    0.000    0.000    0.000 {built-in method _operator.ge}
        1    0.000    0.000    0.000    0.000 events.py:28(Handle)
        1    0.000    0.000    0.000    0.000 transports.py:251(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 subprocess.py:17(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 streams.py:116(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 memmap.py:21(memmap)
        1    0.000    0.000    0.000    0.000 _array_api_info.py:29(__array_namespace_info__)
        1    0.000    0.000    0.000    0.000 tarfile.py:332(_Stream)
        1    0.000    0.000    0.000    0.000 merge.py:1959(_AsOfMerge)
        1    0.000    0.000    0.000    0.000 markdown.py:330(ListElement)
        1    0.000    0.000    0.000    0.000 util.py:185(Finalize)
        1    0.000    0.000    0.000    0.000 connection.py:448(Listener)
        1    0.000    0.000    0.000    0.000 arpack.py:986(IterOpInv)
        1    0.000    0.000    0.000    0.000 radau.py:179(Radau)
        1    0.000    0.000    0.000    0.000 _set_output.py:36(ContainerAdapterProtocol)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 context.py:230(DefaultContext)
        1    0.000    0.000    0.000    0.000 _colorizer.py:5(Style)
        1    0.000    0.000    0.000    0.000 __init__.py:25(InfinityType)
        4    0.000    0.000    0.000    0.000 config.py:269(__init__)
        5    0.000    0.000    0.000    0.000 base_parser.py:247(<listcomp>)
        1    0.000    0.000    0.000    0.000 pytables.py:3203(SeriesFixed)
        1    0.000    0.000    0.000    0.000 html.py:695(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 region.py:4(Region)
        1    0.000    0.000    0.000    0.000 markdown.py:132(Heading)
        1    0.000    0.000    0.000    0.000 _stack.py:6(Stack)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        1    0.000    0.000    0.000    0.000 synchronize.py:217(Condition)
        1    0.000    0.000    0.000    0.000 utils.py:77(<lambda>)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:349(VectorFunction)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8969(rdist_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:11512(halfgennorm_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:196(betabinom_gen)
        1    0.000    0.000    0.000    0.000 _resampling.py:2130(MonteCarloMethod)
        1    0.000    0.000    0.000    0.000 _wilcoxon.py:11(WilcoxonDistribution)
        1    0.000    0.000    0.000    0.000 _split.py:1869(__init__)
        5    0.000    0.000    0.000    0.000 readers.py:559(_validate_names)
        2    0.000    0.000    0.000    0.000 compressor.py:104(__init__)
        3    0.000    0.000    0.000    0.000 _coo.py:215(<genexpr>)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:231(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 pickle.py:200(_Framer)
        1    0.000    0.000    0.000    0.000 _asyncio_loop.py:5(load_loop_functions)
        1    0.000    0.000    0.000    0.000 subprocess.py:163(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 _file_sink.py:70(Retention)
        6    0.000    0.000    0.000    0.000 _nanfunctions_impl.py:949(_nanmean_dispatcher)
        1    0.000    0.000    0.000    0.000 _factories.py:13(__call__)
        1    0.000    0.000    0.000    0.000 _factories.py:9(__init__)
        8    0.000    0.000    0.000    0.000 six.py:80(_add_doc)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
        2    0.000    0.000    0.000    0.000 managers.py:241(is_single_block)
        1    0.000    0.000    0.000    0.000 gzip.py:455(_GzipReader)
        1    0.000    0.000    0.000    0.000 info.py:934(_DataFrameTableBuilderVerbose)
        5    0.000    0.000    0.000    0.000 expr.py:119(_compose2)
        1    0.000    0.000    0.000    0.000 uuid.py:334(hex)
        1    0.000    0.000    0.000    0.000 exceptions.py:239(BadOptionUsage)
        1    0.000    0.000    0.000    0.000 linkify.py:144(_LinkType)
        1    0.000    0.000    0.000    0.000 header.py:175(Header)
        1    0.000    0.000    0.000    0.000 parallel.py:687(BatchCompletionCallBack)
        1    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        1    0.000    0.000    0.000    0.000 _util.py:660(MapWrapper)
        1    0.000    0.000    0.000    0.000 _kdtree.py:327(innernode)
        1    0.000    0.000    0.000    0.000 _ode.py:1209(dop853)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2159(exponnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2334(exponpow_gen)
        4    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:3710(_shift_scale_distribution_function)
        4    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:3731(_shift_scale_inverse_function)
        1    0.000    0.000    0.000    0.000 _morestats.py:2577(_ABW)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:235(BLISController)
        3    0.000    0.000    0.000    0.000 threadpoolctl.py:924(<genexpr>)
        1    0.000    0.000    0.000    0.000 _split.py:1555(_RepeatedSplits)
        1    0.000    0.000    0.000    0.000 subprocess.py:695(_use_posix_spawn)
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 unix_events.py:910(PidfdChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1220(MultiLoopChildWatcher)
        1    0.000    0.000    0.000    0.000 _machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 tzinfo.py:79(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 core.py:2438(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 accessors.py:434(TimedeltaProperties)
        1    0.000    0.000    0.000    0.000 types.py:619(UUIDParameterType)
        1    0.000    0.000    0.000    0.000 markdown.py:167(CodeBlock)
        1    0.000    0.000    0.000    0.000 state_inline.py:17(Delimiter)
        1    0.000    0.000    0.000    0.000 _adapters.py:83(ChildPath)
        1    0.000    0.000    0.000    0.000 reduction.py:132(CustomizablePickler)
        1    0.000    0.000    0.000    0.000 _memmapping_reducer.py:360(ArrayMemmapForwardReducer)
        1    0.000    0.000    0.000    0.000 pool.py:214(MemmappingPool)
        1    0.000    0.000    0.000    0.000 suite.py:328(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 _aliases.py:152(UniqueAllResult)
        4    0.000    0.000    0.000    0.000 _spherical_bessel.py:9(use_reflection)
        1    0.000    0.000    0.000    0.000 _stats_py.py:3946(AlexanderGovernResult)
        1    0.000    0.000    0.000    0.000 _spherical_voronoi.py:36(SphericalVoronoi)
        1    0.000    0.000    0.000    0.000 _constraints.py:123(LinearConstraint)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3266(genexpon_gen)
        1    0.000    0.000    0.000    0.000 _cubic.py:562(CubicSpline)
        1    0.000    0.000    0.000    0.000 _split.py:62(split)
        7    0.000    0.000    0.000    0.000 dataclasses.py:179(__repr__)
        2    0.000    0.000    0.000    0.000 __init__.py:149(__lt__)
        6    0.000    0.000    0.000    0.000 core.py:890(__init__)
        3    0.000    0.000    0.000    0.000 csvs.py:143(_initialize_quotechar)
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {built-in method _string.formatter_parser}
        1    0.000    0.000    0.000    0.000 context.py:283(SpawnProcess)
        1    0.000    0.000    0.000    0.000 ssl.py:154(<dictcomp>)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 sysconfig.py:279(_get_preferred_schemes)
        1    0.000    0.000    0.000    0.000 unix_events.py:1041(SafeChildWatcher)
        5    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 __config__.py:101(<listcomp>)
        1    0.000    0.000    0.000    0.000 records.py:282(recarray)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 indexing.py:2545(_AtIndexer)
        1    0.000    0.000    0.000    0.000 api.py:114(__getattr__)
        1    0.000    0.000    0.000    0.000 format.py:868(DataFrameRenderer)
        1    0.000    0.000    0.000    0.000 zipfile.py:1146(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 ewm.py:900(ExponentialMovingWindowGroupby)
        1    0.000    0.000    0.000    0.000 _json.py:325(JSONTableWriter)
        1    0.000    0.000    0.000    0.000 html.py:579(_BeautifulSoupHtml5LibFrameParser)
        1    0.000    0.000    0.000    0.000 pytables.py:3238(BlockManagerFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:532(PyTablesExpr)
        1    0.000    0.000    0.000    0.000 parser.py:247(ParsingState)
        1    0.000    0.000    0.000    0.000 styled.py:11(Styled)
        1    0.000    0.000    0.000    0.000 lexer.py:498(RegexLexerMeta)
        1    0.000    0.000    0.000    0.000 markdown.py:404(Link)
        1    0.000    0.000    0.000    0.000 __init__.py:757(path)
        1    0.000    0.000    0.000    0.000 compressor.py:569(__init__)
        1    0.000    0.000    0.000    0.000 _coo.py:103(row)
        1    0.000    0.000    0.000    0.000 distance.py:1774(PDistMetricWrapper)
        1    0.000    0.000    0.000    0.000 _kdtree.py:98(Rectangle)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1074(bradford_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3907(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:401(betanbinom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1104(boltzmann_gen)
        1    0.000    0.000    0.000    0.000 _encode.py:100(MissingValues)
        1    0.000    0.000    0.000    0.000 glm.py:599(GammaRegressor)
        3    0.000    0.000    0.000    0.000 indexing.py:2752(need_slice)
        5    0.000    0.000    0.000    0.000 copy.py:107(_copy_immutable)
        6    0.000    0.000    0.000    0.000 typing.py:518(__repr__)
        1    0.000    0.000    0.000    0.000 transports.py:72(WriteTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:1115(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 _colorizer.py:18(Fore)
        1    0.000    0.000    0.000    0.000 _recattrs.py:62(RecordException)
        1    0.000    0.000    0.000    0.000 __init__.py:370(_FuncPtr)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:321(__init__)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:21(_NestedSequence)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:586(__init__)
        1    0.000    0.000    0.000    0.000 accessors.py:215(StructAccessor)
        1    0.000    0.000    0.000    0.000 abc.py:43(Finder)
        1    0.000    0.000    0.000    0.000 memory.py:963(Memory)
        1    0.000    0.000    0.000    0.000 lsoda.py:7(LSODA)
        1    0.000    0.000    0.000    0.000 _base.py:245(NestedFixedRule)
        1    0.000    0.000    0.000    0.000 _cubature.py:588(_InfiniteLimitsTransform)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1482(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 _resampling.py:2107(ResamplingMethod)
        1    0.000    0.000    0.000    0.000 _multivariate.py:5713(random_table_frozen)
        1    0.000    0.000    0.000    0.000 _dispatcher.py:310(RadiusNeighbors)
        5    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        2    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
        1    0.000    0.000    0.000    0.000 __init__.py:488(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 process.py:364(_ParentProcess)
        4    0.000    0.000    0.000    0.000 function_base.py:20(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 introspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:532(Repository)
        5    0.000    0.000    0.000    0.000 platform.py:777(_unknown_as_blank)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 config.py:268(CallableDynamicDoc)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        3    0.000    0.000    0.000    0.000 core.py:850(__init__)
        1    0.000    0.000    0.000    0.000 datetimes.py:107(FulldatetimeDict)
        1    0.000    0.000    0.000    0.000 ops.py:1128(DataSplitter)
        1    0.000    0.000    0.000    0.000 info.py:1000(_SeriesTableBuilder)
        1    0.000    0.000    0.000    0.000 pytables.py:50(PyTablesScope)
        1    0.000    0.000    0.000    0.000 pytables.py:1922(TableIterator)
        1    0.000    0.000    0.000    0.000 pytables.py:282(FilterBinOp)
        1    0.000    0.000    0.000    0.000 token.py:12(_TokenType)
        1    0.000    0.000    0.000    0.000 exceptions.py:195(EstimatorCheckFailedWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:1285(Popen)
        1    0.000    0.000    0.000    0.000 _utils.py:54(_Sentinel)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 _base.py:154(FixedRule)
        1    0.000    0.000    0.000    0.000 _fitpack2.py:1189(BivariateSpline)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1390(zipfian_gen)
        1    0.000    0.000    0.000    0.000 _odds_ratio.py:174(OddsRatioResult)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1816(dirichlet_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:6025(dirichlet_multinomial_gen)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:518(<listcomp>)
        1    0.000    0.000    0.000    0.000 _data.py:856(_reset)
        1    0.000    0.000    0.000    0.000 _label.py:30(LabelEncoder)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
        7    0.000    0.000    0.000    0.000 __init__.py:508(_parse_local_version)
        4    0.000    0.000    0.000    0.000 _natype.py:56(_create_unary_propagating_op)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 _base.py:569(Executor)
        1    0.000    0.000    0.000    0.000 events.py:165(AbstractServer)
        1    0.000    0.000    0.000    0.000 locks.py:24(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:219(Condition)
        1    0.000    0.000    0.000    0.000 unix_events.py:1345(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 _internal.py:210(dummy_ctype)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:387(UniqueAllResult)
        1    0.000    0.000    0.000    0.000 config.py:81(DeprecatedOption)
        1    0.000    0.000    0.000    0.000 gzip.py:75(_PaddedFile)
        1    0.000    0.000    0.000    0.000 common.py:968(_BytesTarFile)
        1    0.000    0.000    0.000    0.000 accessors.py:282(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 parquet.py:161(PyArrowImpl)
        1    0.000    0.000    0.000    0.000 pytables.py:2850(<dictcomp>)
        1    0.000    0.000    0.000    0.000 markdown.py:96(TextElement)
        1    0.000    0.000    0.000    0.000 _collections.py:27(Pair)
        1    0.000    0.000    0.000    0.000 style.py:58(StyleMeta)
        1    0.000    0.000    0.000    0.000 memory.py:267(NotMemorizedResult)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:207(ProductOperator)
        1    0.000    0.000    0.000    0.000 _stats_py.py:10979(_SimpleBeta)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:285(BFGS)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:35(_wrapper_grad)
        1    0.000    0.000    0.000    0.000 _lbfgsb_py.py:485(LbfgsInvHessProduct)
        1    0.000    0.000    0.000    0.000 _nonlin.py:842(BroydenFirst)
        1    0.000    0.000    0.000    0.000 _backend.py:36(_backend_from_arg)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:292(kstwobign_gen)
        1    0.000    0.000    0.000    0.000 _resampling.py:1006(PowerResult)
        1    0.000    0.000    0.000    0.000 _multivariate.py:243(multi_rv_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3045(invwishart_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3883(random_correlation_gen)
        1    0.000    0.000    0.000    0.000 _sensitivity_analysis.py:155(BootstrapSobolResult)
        1    0.000    0.000    0.000    0.000 _scorer.py:100(_MultimetricScorer)
        2    0.000    0.000    0.000    0.000 pathlib.py:53(__init__)
        1    0.000    0.000    0.000    0.000 _logger.py:128(Core)
        1    0.000    0.000    0.000    0.000 transports.py:9(BaseTransport)
        1    0.000    0.000    0.000    0.000 locks.py:158(Event)
        1    0.000    0.000    0.000    0.000 calendar.py:156(__init__)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:1885(_trim_zeros)
        1    0.000    0.000    0.000    0.000 core.py:217(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:1022(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 xml.py:62(_XMLFrameParser)
        1    0.000    0.000    0.000    0.000 base.py:1064(OutlierMixin)
        1    0.000    0.000    0.000    0.000 _array_api.py:114(array_namespace)
        2    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:1978(_num_parameterizations)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1700(skellam_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:5312(multivariate_hypergeom_frozen)
        5    0.000    0.000    0.000    0.000 range.py:216(_validate_dtype)
        6    0.000    0.000    0.000    0.000 csvs.py:117(index)
        1    0.000    0.000    0.000    0.000 pathlib.py:427(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 _base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 unix_events.py:1427(_UnixDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:82(_SupportsDType)
        1    0.000    0.000    0.000    0.000 _shape_base_impl.py:596(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:57(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
