Thu May 15 19:49:52 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/train.prof

         1350575 function calls (1320336 primitive calls) in 1.430 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 vode.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:1795(validation_policy)
        1    0.000    0.000    0.000    0.000 _coordinate_descent.py:2665(MultiTaskLasso)
        1    0.000    0.000    0.000    0.000 pathlib.py:630(suffix)
        3    0.000    0.000    0.000    0.000 {built-in method numpy.lib.array_utils.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 string_arrow.py:600(ArrowStringArrayNumpySemantics)
        1    0.000    0.000    0.000    0.000 concat.py:398(_Concatenator)
        1    0.000    0.000    0.000    0.000 expr.py:775(Expr)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:24(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 sasreader.py:35(ReaderBase)
        1    0.000    0.000    0.000    0.000 sql.py:922(SQLTable)
        1    0.000    0.000    0.000    0.000 codata.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1972(dweibull_gen)
        1    0.000    0.000    0.000    0.000 _cubic.py:159(PchipInterpolator)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:29(binom_gen)
        1    0.000    0.000    0.000    0.000 jupyter.py:36(JupyterMixin)
        1    0.000    0.000    0.000    0.000 pathlib.py:129(<setcomp>)
        1    0.000    0.000    0.000    0.000 context.py:237(get_context)
        1    0.000    0.000    0.000    0.000 ssl.py:185(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 _npyio_impl.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        4    0.000    0.000    0.000    0.000 format.py:626(_is_in_terminal)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:194(close)
        1    0.000    0.000    0.000    0.000 _odfreader.py:30(ODFReader)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 process_executor.py:541(_ExecutorManagerThread)
        1    0.000    0.000    0.000    0.000 qhull.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:30(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 minpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8074(nct_gen)
        2    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:2244(_mode_dispatch)
        1    0.000    0.000    0.000    0.000 __init__.py:1156(<listcomp>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3959(__init__)
        8    0.000    0.000    0.000    0.000 deprecation.py:148(_deprecate_force_all_finite)
        1    0.000    0.000    0.000    0.000 mvn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _encoders.py:28(_BaseEncoder)
        1    0.000    0.000    0.000    0.000 utils.py:22(AnnotatedParamWithDefaultValueError)
        1    0.000    0.000    0.000    0.000 _interface.py:154(__new__)
        3    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 dataclasses.py:1133(_get_slots)
        1    0.000    0.000    0.000    0.000 sysconfig.py:599(get_scheme_names)
        1    0.000    0.000    0.000    0.000 common.py:942(_BufferedWriter)
        1    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _index.py:25(IndexMixin)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1754(dgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6562(loggamma_gen)
        2    0.000    0.000    0.000    0.000 _new_distributions.py:299(_process_parameters)
        1    0.000    0.000    0.000    0.000 _multivariate.py:5859(__init__)
        6    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:295(<dictcomp>)
       10    0.000    0.000    0.000    0.000 case.py:1366(_deprecate)
        9    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 ssl.py:456(_ASN1Object)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 accessor.py:234(SparseFrameAccessor)
        1    0.000    0.000    0.000    0.000 generic.py:580(_get_axis_name)
        1    0.000    0.000    0.000    0.000 datetimes.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 rolling.py:2872(RollingGroupby)
        1    0.000    0.000    0.000    0.000 indexing.py:32(GroupByIndexingMixin)
        1    0.000    0.000    0.000    0.000 pytables.py:2643(DataIndexableCol)
        1    0.000    0.000    0.000    0.000 executor.py:21(MemmappingExecutor)
        1    0.000    0.000    0.000    0.000 parallel.py:1542(_get_batch_size)
        1    0.000    0.000    0.000    0.000 argparse.py:204(_Section)
        1    0.000    0.000    0.000    0.000 isolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5123(geninvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5920(landau_gen)
        1    0.000    0.000    0.000    0.000 _unique.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:551(FloatRange)
        1    0.000    0.000    0.000    0.000 syntax.py:122(SyntaxTheme)
       11    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        8    0.000    0.000    0.000    0.000 enum.py:178(__init__)
        6    0.000    0.000    0.000    0.000 threadpoolctl.py:517(<genexpr>)
       16    0.000    0.000    0.000    0.000 _arraypad_impl.py:537(_pad_dispatcher)
        5    0.000    0.000    0.000    0.000 _linalg.py:128(isComplexType)
        4    0.000    0.000    0.000    0.000 common.py:1229(<genexpr>)
        8    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 calendar.py:74(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:213(UTC)
       10    0.000    0.000    0.000    0.000 __init__.py:322(_wrap_deprecated_method)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _stats_py.py:5836(TtestResult)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2562(invwishart_gen)
        1    0.000    0.000    0.000    0.000 shell_completion.py:55(CompletionItem)
        2    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        3    0.000    0.000    0.000    0.000 common.py:372(apply_if_callable)
        1    0.000    0.000    0.000    0.000 info.py:772(_DataFrameTableBuilder)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:326(<listcomp>)
        1    0.000    0.000    0.000    0.000 _store_backends.py:145(StoreBackendMixin)
        1    0.000    0.000    0.000    0.000 _cubature.py:48(CubatureResult)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2390(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5662(jf_skew_t_gen)
        1    0.000    0.000    0.000    0.000 console.py:517(_is_jupyter)
        9    0.000    0.000    0.000    0.000 managers.py:246(items)
        3    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        3    0.000    0.000    0.000    0.000 datetime.py:2313(_create)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        2    0.000    0.000    0.000    0.000 core.py:6888(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:213(<listcomp>)
        1    0.000    0.000    0.000    0.000 categorical.py:2774(CategoricalAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:49(PandasDelegate)
        4    0.000    0.000    0.000    0.000 blocks.py:214(is_extension)
        1    0.000    0.000    0.000    0.000 utils.py:2219(suppress_warnings)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:959(betaprime_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2982(weibull_max_gen)
        1    0.000    0.000    0.000    0.000 _scorer.py:1040(_CurveScorer)
        1    0.000    0.000    0.000    0.000 _split.py:104(BaseCrossValidator)
        1    0.000    0.000    0.000    0.000 markdown.py:30(MarkdownElement)
        1    0.000    0.000    0.000    0.000 ruler.py:76(Ruler)
        3    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        2    0.000    0.000    0.000    0.000 contextlib.py:472(__init__)
        1    0.000    0.000    0.000    0.000 random.py:215(__init_subclass__)
        1    0.000    0.000    0.000    0.000 readers.py:1568(TextFileReader)
        1    0.000    0.000    0.000    0.000 _param_validation.py:259(_Constraint)
        1    0.000    0.000    0.000    0.000 runner.py:30(TextTestResult)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6986(gibrat_gen)
        1    0.000    0.000    0.000    0.000 _bary_rational.py:196(AAA)
        1    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:4696(MonotonicTransformedDistribution)
        8    0.000    0.000    0.000    0.000 version.py:395(<genexpr>)
        1    0.000    0.000    0.000    0.000 _ratio.py:12(Edge)
        1    0.000    0.000    0.000    0.000 __init__.py:9(gfm_like)
        1    0.000    0.000    0.000    0.000 _minimize.py:1066(standardize_constraints)
        9    0.000    0.000    0.000    0.000 base.py:1671(name)
        4    0.000    0.000    0.000    0.000 _linalg.py:142(_realType)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        7    0.000    0.000    0.000    0.000 {method 'date' of 'datetime.datetime' objects}
        9    0.000    0.000    0.000    0.000 managers.py:913(__init__)
        1    0.000    0.000    0.000    0.000 rolling.py:683(BaseWindowGroupby)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:267(in_main_thread)
        1    0.000    0.000    0.000    0.000 pool.py:921(ThreadPool)
        1    0.000    0.000    0.000    0.000 memory.py:167(MemorizedResult)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:302(NumpyPickler)
        1    0.000    0.000    0.000    0.000 compressor.py:545(__init__)
        1    0.000    0.000    0.000    0.000 _pep440.py:149(__ge__)
        1    0.000    0.000    0.000    0.000 __init__.py:923(PathDistribution)
        6    0.000    0.000    0.000    0.000 deprecation.py:81(_deprecated)
        4    0.000    0.000    0.000    0.000 _multiufuncs.py:72(_override_resolve_out_shapes)
        1    0.000    0.000    0.000    0.000 ckdtree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:277(<listcomp>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3056(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5592(invweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4880(invgamma_gen)
        1    0.000    0.000    0.000    0.000 _structures.py:61(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 _data.py:851(__init__)
        1    0.000    0.000    0.000    0.000 shell_completion.py:379(FishComplete)
        1    0.000    0.000    0.000    0.000 console.py:462(Group)
        1    0.000    0.000    0.000    0.000 highlighter.py:61(RegexHighlighter)
       14    0.000    0.000    0.000    0.000 core.py:665(lookup_default)
        3    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        1    0.000    0.000    0.000    0.000 unix_events.py:458(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 base.py:2475(ExtensionScalarOpsMixin)
        1    0.000    0.000    0.000    0.000 _metadata_requests.py:1330(_MetadataRequester)
        1    0.000    0.000    0.000    0.000 sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rotation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2470(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 _resampling.py:270(BootstrapResult)
        2    0.000    0.000    0.000    0.000 commonmark.py:12(make)
        1    0.000    0.000    0.000    0.000 parser.py:40(Position)
        1    0.000    0.000    0.000    0.000 reduction.py:251(AbstractReducer)
        5    0.000    0.000    0.000    0.000 datetime.py:51(_days_in_month)
        3    0.000    0.000    0.000    0.000 datetime.py:46(_days_before_year)
        4    0.000    0.000    0.000    0.000 __init__.py:167(__ge__)
       10    0.000    0.000    0.000    0.000 range.py:376(dtype)
        2    0.000    0.000    0.000    0.000 series.py:720(dtypes)
        1    0.000    0.000    0.000    0.000 parquet.py:148(BaseImpl)
        1    0.000    0.000    0.000    0.000 html.py:154(_HtmlFrameParser)
        1    0.000    0.000    0.000    0.000 _base.py:266(LinearModel)
        1    0.000    0.000    0.000    0.000 queues.py:30(Queue)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 _ode.py:1121(dopri5)
        1    0.000    0.000    0.000    0.000 parallel.py:24(_with_config)
        1    0.000    0.000    0.000    0.000 _plot.py:507(ValidationCurveDisplay)
        1    0.000    0.000    0.000    0.000 configparser.py:1258(SectionProxy)
        4    0.000    0.000    0.000    0.000 mixins.py:53(_unary_method)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 _parser.py:394(_ymd)
        1    0.000    0.000    0.000    0.000 ops.py:208(Op)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:17(hex_str)
        1    0.000    0.000    0.000    0.000 _gauss_legendre.py:10(GaussLegendreQuadrature)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1132(burr_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2334(exponpow_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7854(ncf_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:11292(wald_gen)
        1    0.000    0.000    0.000    0.000 threading.py:1516(_register_atexit)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:157(configure)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:179(_ndptr)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        4    0.000    0.000    0.000    0.000 doccer.py:186(replace_notes_in_docstring)
        1    0.000    0.000    0.000    0.000 _gauss_kronrod.py:9(GaussKronrodQuadrature)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1519(chi_gen)
